,dist_meters_to_nearest_mrt,nearest_mrt_code,nearest_mrt_line,dist_meters_to_nearest_mall,nearest_mall_index,dist_meters_to_nearest_commercial_centre,nearest_commercial_centre_index,dist_meters_to_nearest_primary_school,nearest_primary_school_index,dist_meters_to_nearest_secondary_school,nearest_secondary_school_index
1708,2992.831027025014,ew15,ew,2885.355550582811,142,4272.197273830656,0,2946.7379896380353,20,3861.6033496538616,29
1709,224.66357533704033,dt7,dt,881.3166872567448,156,2700.1899167249244,28,1260.4965487048287,126,835.250648260363,79
1710,1855.4445215898124,ne13,ne,500.2614007390306,113,2522.3228424391227,31,106.22835831407046,130,409.60104895538336,15
1711,1248.1379167309067,ns13,ns,774.6421695941757,103,2931.708276640411,2,304.6745162649267,70,323.65819362679923,85
1712,718.954922320319,dt20,dt,777.2951722862308,17,1487.202468361345,37,1510.1948224056605,177,463.1533373660637,89
1713,637.3267213253662,cc15,cc,716.9143637585677,21,691.4256612519604,26,687.0033972157827,153,482.47660770265094,21
1714,418.2196324806153,dt7,dt,1272.8609774750269,156,2387.412061670889,28,1146.8071501562322,126,790.7520218150041,79
1715,557.3112967580333,dt11,dt,620.1828699536436,58,665.5589229287771,29,362.8861155004095,6,345.49778490350445,4
1716,542.4925069557542,ne14,ne,678.7786467592385,115,1400.2136081768397,8,791.4983808536749,95,807.1644472858088,76
1717,723.8853301692188,cc20,cc,907.8450805130888,19,1605.9488645092076,28,1086.1518444667238,97,1102.475584695672,100
1718,1361.2754611200485,cc8,cc,1401.0999471884998,72,2423.0529232027698,30,1439.6071570739068,147,1018.9013429765741,32
1719,810.5685640999296,dt11,dt,879.0071890944292,15,1492.4279061579566,29,633.8580592111965,6,790.5284862109661,4
1720,291.60247650059125,dt20,dt,398.7150532168242,16,484.18229730940476,37,695.3410769564036,22,687.4647483605366,109
1721,391.9660067870737,ew4,ew,1613.883525873106,66,1903.84078595061,7,1189.572304600377,152,235.60201033364498,11
1722,388.6279428902931,ns16,ns,171.3586395231472,95,2496.899848975206,26,312.1155423266923,73,367.5955547657282,2
1723,573.045871266857,cc13,cc,562.3518647954895,110,486.90726629074953,31,541.5137130155191,179,434.406590247439,94
1724,723.8853301692188,cc20,cc,907.8450805130888,19,1605.9488645092076,28,1086.1518444667238,97,1102.475584695672,100
1725,742.2298115144827,cc21,cc,840.9736569084381,19,1483.8785078493336,28,1222.1135400365936,100,883.2528985726543,100
1726,1325.1609417951781,ew1,ew,585.3350940123987,87,2052.862233084549,13,276.2734814902752,109,255.20810279368294,90
1727,543.1684822562614,dt1,dt,501.3146735805009,132,4300.160524320448,22,569.8975250910074,137,667.4539933800303,127
1728,1681.4424386827563,ne17,ne,398.53891420962896,118,1244.805984409394,16,300.17159859729753,156,657.0173679087737,52
1729,911.1336477540974,dt11,dt,0.0,42,1953.1313417071942,29,1448.1917666479785,6,1579.7189086485134,4
1730,455.2585633551962,cc12,cc,1557.9314570235879,123,1744.5125473526155,31,684.8532766410718,88,157.8826266718745,8
1731,666.4229378534227,ew3,ew,639.4524144663669,69,959.4926361937069,3,728.4450880868689,33,641.0686209302974,124
1732,810.5685640999296,dt11,dt,879.0071890944292,15,1492.4279061579566,29,633.8580592111965,6,790.5284862109661,4
1733,729.4629908316606,ns23,ns,532.6536296378229,17,1527.2831415044648,37,1444.051118738983,3,866.888396566911,89
1734,354.8022182803312,dt11,dt,601.1181795764415,58,877.4998507870005,29,756.4947362357785,143,993.9775731853846,4
1735,400.6081697155959,ne8,ne,414.0090620880431,30,1422.6624320899634,29,246.628133096285,50,1279.7497197982825,109
1736,140.05295643095744,ew18,ew,1163.7876804038276,154,1261.167472624074,25,375.3060771456782,57,462.0414944791975,18
1737,308.75803875490374,ns23,ns,145.92767555598286,35,1503.5101349781337,37,1595.7940092550514,22,1180.9156932836074,109
1738,208.11853107578415,ns18,ns,947.0997217683165,21,961.744287585833,26,492.6721461083437,63,362.1842284777292,101
1739,462.0938816113552,te6,te,1460.2251150276913,94,2623.978452333084,26,578.1191636566292,31,292.21393945676925,73
1740,992.8408065185306,ns16,ns,829.8735827869484,116,2091.4227256696468,26,805.339525536187,149,655.0858191740913,39
1741,1448.2654220574639,cc8,cc,414.8886111024893,72,2051.9170893956175,30,535.6916940056248,147,885.6151460279883,126
1742,723.8853301692188,cc20,cc,907.8450805130888,19,1605.9488645092076,28,1086.1518444667238,97,1102.475584695672,100
1743,433.78064894262536,dt10,dt,1437.0995830894249,36,1501.5188192835778,29,585.1679012309579,6,229.93907542744674,114
1744,935.4159473160129,cc7,cc,1312.5693430341992,75,2108.656996290626,30,1258.3288850981328,80,656.897219038514,41
1745,1294.5085844801836,ns13,ns,1248.8098625608186,99,3700.1345101303377,2,788.1146031268688,32,515.0385076807069,86
1746,542.4925069557542,ne14,ne,678.7786467592385,115,1400.2136081768397,8,791.4983808536749,95,807.1644472858088,76
1747,932.8854204975165,ne15,ne,493.55126882707134,121,603.7832238200973,12,631.1246778923644,105,290.6310615699723,84
1748,151.82281252012598,ce2,ce,527.3302268976952,27,1185.4307085674523,0,1487.8167057898675,20,2116.8774902245314,89
1749,656.9235719275727,cc6,cc,382.4224436421492,74,2252.831258705663,37,1355.5919323061562,139,1453.6243244298323,41
1750,729.4629908316606,ns23,ns,532.6536296378229,17,1527.2831415044648,37,1444.051118738983,3,866.888396566911,89
1751,86.8594540477879,ew15,ew,32.1893860254181,51,1436.1451435096324,0,663.1469216704436,20,1369.4902780344787,89
1752,964.052185421829,cc14,cc,557.4881771078282,116,1275.8548536071974,31,302.6804406115114,27,626.6430867566064,94
1753,753.0052216371585,ns23,ns,190.79107620014992,24,1820.3215763032797,29,1432.1476149329153,6,1548.0592884221446,4
1754,409.6732416613224,dt12,dt,391.25225848153394,30,1483.3123997981252,29,314.18141376596657,50,1218.8258933449933,109
1755,1115.7906205988693,ew6,ew,1024.1351288216074,63,3241.0977358554137,30,189.8534364565862,107,1019.6306632988214,96
1756,42.466050095204935,ew16,ew,565.1668809517195,38,1768.9089071942708,0,450.8510121693371,20,784.724866318892,89
1757,928.6991977721872,ne16,ne,149.11583175082424,121,1229.6540654666296,12,228.58512267569424,103,389.0070984338797,111
1758,1505.1471442487632,ew26,ew,511.31045726230985,162,1411.0529729505654,1,970.0976242551432,83,193.2906040838893,62
1759,3370.827656022826,cc29,cc,3191.8087643778663,142,5539.048286770215,0,4009.378092902127,20,4442.112669298307,29
1760,354.8022182803312,dt11,dt,601.1181795764415,58,877.4998507870005,29,756.4947362357785,143,993.9775731853846,4
1761,833.9562753572109,ew17,ew,853.2136669020397,55,2699.1222732310457,25,457.4370089568137,26,526.2217028123277,29
1762,800.4181074887213,ne9,ne,1262.6939392841934,18,1328.2827036545407,32,470.41684743052826,67,304.58749483179406,13
1763,1330.4479014903318,dt5,dt,1395.951388849762,125,2227.9522552561684,9,385.60652617542684,16,1480.025961399241,20
1764,214.17449192190145,ew10,ew,664.9498386454462,2,2687.1464150359243,37,1453.446696693316,12,1731.3583264882088,51
1765,1556.248288450676,ew1,ew,831.4687224632752,67,1473.2002361714283,13,772.3313592182243,109,741.4741687325799,90
1766,422.13069189861073,dt11,dt,765.0858963826265,58,855.5442201161216,29,366.21002212296054,6,430.3932774490953,4
1767,1855.4445215898124,ne13,ne,500.2614007390306,113,2522.3228424391227,31,106.22835831407046,130,409.60104895538336,15
1768,491.86849328508646,cc15,cc,560.7215570794341,21,525.3646904421946,26,865.6788970511476,153,322.2149606464699,21
1769,935.4159473160129,cc7,cc,1312.5693430341992,75,2108.656996290626,30,1258.3288850981328,80,656.897219038514,41
1770,275.9380426218948,dt10,dt,1343.2243336466422,36,1702.714437672999,29,771.4278385541659,6,315.0827063589095,114
1771,612.577391493338,ew19,ew,855.7318258567833,155,1001.9265847372075,25,508.8946458821634,124,216.78594374204818,99
1772,418.2196324806153,dt7,dt,1272.8609774750269,156,2387.412061670889,28,1146.8071501562322,126,790.7520218150041,79
1773,836.6398856232967,ew6,ew,1346.7769492824762,76,2328.1526286880407,30,737.5537659336266,144,656.8621232171456,107
1774,3352.696330463496,cc29,cc,3168.0354839641655,142,5310.860003938273,0,3833.8399552137635,20,4374.312500545332,29
1775,1098.024190406483,ew23,ew,489.2092133749645,163,1892.0016201167157,34,975.928492632337,122,601.1252335916512,66
1776,572.7062212837831,ne10,ne,680.7240103452558,56,2144.776467994887,31,408.2814954628079,23,248.1964607111112,23
1777,696.6747616484579,ew1,ew,618.03939710464,84,1611.955362368963,3,194.5067681282778,38,171.22622805160626,74
1778,490.38073741003376,cc8,cc,913.5593423180708,85,1123.554165747017,30,265.7533494552248,80,489.1308504641438,16
1779,486.9291164604849,ew28,ew,148.40610560542723,152,1328.9299639658843,11,284.75400205169285,75,369.10246382824823,14
1780,433.78064894262536,dt10,dt,1437.0995830894249,36,1501.5188192835778,29,585.1679012309579,6,229.93907542744674,114
1781,140.06135628988326,dt20,dt,302.54480856153197,9,760.5209273846646,37,971.758748259218,22,974.3734973264549,109
1782,994.6427816113976,ew16,ew,1370.9546583458232,51,2705.9366115490425,0,677.888232694552,26,1322.5722227148385,29
1783,495.1030722732837,ew4,ew,1400.1663318550925,69,2130.9123087561625,7,637.2722796111785,141,455.7023224085856,3
1784,354.8022182803312,dt11,dt,601.1181795764415,58,877.4998507870005,29,756.4947362357785,143,993.9775731853846,4
1785,354.8022182803312,dt11,dt,601.1181795764415,58,877.4998507870005,29,756.4947362357785,143,993.9775731853846,4
1786,656.9235719275727,cc6,cc,382.4224436421492,74,2252.831258705663,37,1355.5919323061562,139,1453.6243244298323,41
1787,789.8387899008646,ne15,ne,193.94630599446577,121,1079.4819029653056,12,492.3045939082485,105,263.44419652665965,111
1788,1576.1110256257725,ns13,ns,1027.0616417100346,103,2644.7018682321436,2,379.6488094919064,104,511.5322640564195,85
1789,97.24479226159524,cc14,cc,772.0025448665466,110,778.2047251205223,31,417.1235802364959,170,512.9725753745831,147
1790,291.60247650059125,dt20,dt,398.7150532168242,16,484.18229730940476,37,695.3410769564036,22,687.4647483605366,109
1791,310.9708694451633,ew9,ew,1153.2395212313183,85,1260.6144458829453,30,544.9721444794229,58,554.0290318956633,51
1792,1156.926466311573,ne16,ne,1090.3429328386976,107,2672.031722856979,2,534.1733233961932,138,1121.7539972671213,77
1793,344.03173505940595,cc17,cc,844.8565609836353,18,772.1134116387185,32,487.6205157032564,30,530.6631667938444,26
1794,433.78064894262536,dt10,dt,1437.0995830894249,36,1501.5188192835778,29,585.1679012309579,6,229.93907542744674,114
1795,723.8853301692188,cc20,cc,907.8450805130888,19,1605.9488645092076,28,1086.1518444667238,97,1102.475584695672,100
1796,381.131209373416,cc3,cc,83.2281796940904,46,766.760845127702,37,604.30010291437,22,1004.9920541553017,109
1797,1185.068319031181,dt33,dt,648.4481206657523,87,2083.6588694845054,3,268.77913517448496,162,159.70651533343138,69
1798,742.2298115144827,cc21,cc,840.9736569084381,19,1483.8785078493336,28,1222.1135400365936,100,883.2528985726543,100
1799,210.23505976711738,ew7,ew,1003.7150998700615,71,1077.3234583701203,30,631.7127227284382,64,1082.5042060606695,70
1800,1980.3305974145505,ne15,ne,270.89833872905365,122,1692.4902783995906,18,266.2397653481025,52,256.985380986065,93
1801,256.41429502943095,cc22,cc,60.591611912740724,161,241.749427705414,28,566.6409370701357,49,581.7988212679751,46
1802,282.287158948984,ew18,ew,1306.3609196738971,155,1428.5172700448493,25,706.4102351787326,57,241.1860890031819,37
1803,517.9826508101387,dt8,dt,1741.2649286712924,156,3324.897988818635,28,156.10641813085053,126,328.1984703323645,80
1804,324.15130819871587,dt18,dt,305.3125186229664,51,1137.4201535650916,0,922.6309173506495,20,1366.0954738032838,89
1805,759.7453351932031,cc15,cc,812.1545841018104,21,763.37814904224,26,978.1035728012944,153,286.1570145507794,21
1806,730.7393055134637,te3,te,444.6379572629867,102,1357.0016296817657,4,275.4513236834887,164,449.83278262826974,135
1807,645.399191051921,ns16,ns,630.1725608627662,95,2313.2166628334985,18,267.8617665341758,73,172.52357735472486,2
1808,1211.1524374700018,ns16,ns,704.8147187537224,116,2403.760010999081,31,704.1270631999369,2,952.4149822515752,112
1809,818.048089502465,dt5,dt,912.5738142257802,127,2744.9502137124987,9,518.9862392711048,16,2384.1520476690816,20
1810,1033.215310346748,ns4,ns,191.2169610226937,137,4502.96485999499,22,223.5109368722653,34,541.756180071342,19
1811,1637.0903598657387,ew28,ew,365.5940430927475,160,225.35733237948762,11,437.4384220227301,115,582.3450643331065,133
1812,1729.244762657487,ne17,ne,355.07843816375697,118,1309.8410421525546,16,84.11879658279884,68,220.52949949322485,52
1813,687.7203374832033,dt28,dt,1798.1939203196468,81,1914.105777365877,30,529.6879309967491,151,603.9777551635331,70
1814,397.245659792089,ns2,ns,303.81837920870595,139,2350.4129193973686,1,689.7550591629907,117,720.38467974362,56
1815,656.3597169984283,ns14,ns,544.996096025739,103,3525.90136365301,2,353.2010819578166,101,190.35004850334096,33
1816,964.052185421829,cc14,cc,557.4881771078282,116,1275.8548536071974,31,302.6804406115114,27,626.6430867566064,94
1817,642.8828582589317,dt1,dt,387.42771889438967,130,4482.586492814424,22,353.76065352168973,178,435.2079033660944,47
1818,2010.5433064543722,ew6,ew,907.6808426389389,77,2769.653344626735,30,314.2633558690345,148,644.0347798773485,25
1819,1298.326669333519,ns4,ns,393.5062734216982,137,4583.399364029169,22,261.08966765526594,37,566.127983220652,19
1820,522.7287362313864,cc7,cc,1179.8427890962525,75,1443.67809049547,30,612.5954892434204,80,616.8624374005349,16
1821,977.1979653557775,cc20,cc,1550.8214263516422,19,2128.1544366305648,28,1337.4975973707265,97,1079.8525232121997,100
1822,888.5738835912615,dt7,dt,1172.064860600986,156,2437.7801901398075,28,1385.728631044224,66,1487.9630792986572,79
1823,462.0938816113552,te6,te,1460.2251150276913,94,2623.978452333084,26,578.1191636566292,31,292.21393945676925,73
1824,742.2298115144827,cc21,cc,840.9736569084381,19,1483.8785078493336,28,1222.1135400365936,100,883.2528985726543,100
1825,444.5777407899646,ns8,ns,999.7737867124556,98,1816.0025270437206,4,583.5180575799915,89,609.6045757177966,48
1826,622.5172128765937,ns23,ns,309.1791595903319,54,1669.3340347533406,29,1471.8813062368358,6,1357.4585970703736,109
1827,462.0938816113552,te6,te,1460.2251150276913,94,2623.978452333084,26,578.1191636566292,31,292.21393945676925,73
1828,1491.841350820005,ns15,ns,1370.223203466625,112,855.8122221885995,18,1379.7434290447334,2,1462.1049700497074,2
1829,651.9311023653781,cc15,cc,705.73160683992,21,658.2876803783017,26,960.5414530329119,153,229.22227049419038,21
1830,616.2866563960404,ne15,ne,378.40517174976736,121,1144.4369386066576,12,342.0226213527386,105,209.80632642703472,111
1831,323.6008293043683,ne8,ne,401.7138360410464,30,1394.7652213041822,29,211.73498943880838,50,1362.6099524740425,109
1832,1294.5085844801836,ns13,ns,1248.8098625608186,99,3700.1345101303377,2,788.1146031268688,32,515.0385076807069,86
1833,968.3393185889589,cc14,cc,649.1322036024092,116,1092.0183238447676,31,247.1856989667128,179,360.0346607312336,94
1834,2267.627646913412,ne16,ne,228.87757360016283,122,1479.6162058678274,18,82.38254737657324,132,440.18905326634365,93
1835,370.02169963329885,ew15,ew,428.96095999455804,51,1864.412455507852,0,464.74420090012774,20,1542.6488541371082,89
1836,904.0641497394813,ew22,ew,872.1365898495775,163,838.5847129538736,35,1394.6132963833745,49,556.3720353946683,82
1837,224.66357533704033,dt7,dt,881.3166872567448,156,2700.1899167249244,28,1260.4965487048287,126,835.250648260363,79
1838,1021.1560822318746,ne16,ne,959.7319211624357,107,2643.296484816685,16,538.1073336221937,138,1042.183286263431,144
1839,1333.7414081752236,ne16,ne,591.8390624318149,120,1666.6274683869979,16,372.05608032750695,45,528.3487300339132,44
1840,753.4804433488056,ns23,ns,76.27585323534039,61,2085.5522180428443,37,1637.9242308177663,3,1774.8100320859853,50
1841,661.6392043528544,ns4,ns,350.18397810249223,138,3770.1225256278267,22,534.5752380258966,150,310.13947770907606,30
1842,1180.4973136176716,ns8,ns,1353.550022578745,98,1723.0794090438378,4,990.4567247284056,89,752.6433274003218,72
1843,2000.802344647434,ew25,ew,2132.632376237532,137,2935.5810547216347,1,1679.6961873771486,117,1013.3074263935675,64
1844,228.3256195812688,ns13,ns,42.96787259852955,99,3947.4070588353907,2,590.9915593993811,169,511.47305468343774,140
1845,418.2196324806153,dt7,dt,1272.8609774750269,156,2387.412061670889,28,1146.8071501562322,126,790.7520218150041,79
1846,400.6081697155959,ne8,ne,414.0090620880431,30,1422.6624320899634,29,246.628133096285,50,1279.7497197982825,109
1847,327.6554225883668,ns16,ns,367.3683286759545,96,2415.8915517879695,26,84.97755755828406,73,330.43291140766496,2
1848,1218.5259648980282,ne14,ne,487.76928829411594,113,2334.9492877394478,12,197.52748138426983,168,187.08943853182163,138
1849,591.3350841856427,ne11,ne,862.6677667283595,110,942.1360535106343,31,547.6458831529919,170,545.8974726607456,147
1850,742.2298115144827,cc21,cc,840.9736569084381,19,1483.8785078493336,28,1222.1135400365936,100,883.2528985726543,100
1851,752.7979680409569,ne13,ne,829.3887430662922,109,1706.2995283045307,8,523.9014787343292,168,653.4960694171641,138
1852,964.052185421829,cc14,cc,557.4881771078282,116,1275.8548536071974,31,302.6804406115114,27,626.6430867566064,94
1853,1518.8252460635877,te1,te,1790.7498701765383,98,2005.286708192891,4,1495.7731491579273,89,1219.9920628445436,72
1854,368.6238382136756,cc12,cc,945.1718442767428,123,1204.1449583311407,31,615.2907943126918,94,548.9129373727698,8
1855,446.78082345888095,cc29,cc,291.03453107619725,143,2862.9489455403923,25,1304.6063921588004,125,1399.72213442617,29
1856,1451.8550399120847,ew23,ew,1425.3746838333686,146,981.593214263047,9,1145.2948908503104,122,1061.6455587487394,35
1857,622.5172128765937,ns23,ns,309.1791595903319,54,1669.3340347533406,29,1471.8813062368358,6,1357.4585970703736,109
1858,696.6172760964549,dt29,dt,1491.891578065227,63,2799.7970849690387,30,401.2055862350522,43,482.85427197451605,96
1859,712.1623304936996,ns22,ns,763.5015870240662,17,2569.6953686948746,25,580.2691973508216,3,716.3266107775647,50
1860,666.4229378534227,ew3,ew,639.4524144663669,69,959.4926361937069,3,728.4450880868689,33,641.0686209302974,124
1861,806.3409293174668,cc20,cc,1156.8844757916656,19,1786.1716598589849,28,1192.8881524999526,97,975.7770033648462,100
1862,419.1138553452921,ns8,ns,783.9694178383149,98,1586.6448960684534,4,454.7545269218641,55,366.13974617834344,48
1863,319.9036194216137,ew4,ew,1537.627920646962,69,1983.50158569094,7,967.5876853994785,141,521.3632824500841,11
1864,1846.2988964391525,cg2,cg,953.0570775574552,87,2290.9960392936227,13,1249.5291012675928,162,1395.8025035945122,43
1865,367.13549672724736,ew1,ew,452.1095266612555,84,1862.360114425321,15,885.6643076469832,38,878.1848045857836,74
1866,307.36368382999416,ew16,ew,332.78733203719844,38,1681.4799248756244,0,796.3654652171143,20,473.6152750703119,89
1867,949.270065623951,ns10,ns,774.7579058260333,102,1677.1676189721331,4,441.5251398043612,164,446.0453875456491,136
1868,736.7449855571317,ew6,ew,1610.3913249380596,76,2503.2247370202904,30,492.52467689666486,144,735.6295270203027,107
1869,808.1219564094038,ns12,ns,767.453167424653,91,3836.5292216523035,19,1139.9238746537008,157,1544.4432712170335,1
1870,568.792706074641,cc21,cc,626.0810931410094,19,1238.9168429238691,28,1092.6866885370669,100,784.301789187319,100
1871,381.131209373416,cc3,cc,83.2281796940904,46,766.760845127702,37,604.30010291437,22,1004.9920541553017,109
1872,308.55980305502186,ne16,ne,365.42760903735933,107,1640.6720119157762,12,340.7260530019158,135,346.073932908968,111
1873,935.4159473160129,cc7,cc,1312.5693430341992,75,2108.656996290626,30,1258.3288850981328,80,656.897219038514,41
1874,290.9790164668361,ns9,ns,446.072591361601,93,451.5807839342961,4,366.53458878258976,163,518.8956910780572,104
1875,1491.8184654205136,dt33,dt,1227.1239636920095,87,1732.3579350705038,36,784.655631594383,44,776.8088132230687,43
1876,86.80555901567254,ns18,ns,900.3692082588691,18,825.7372508814555,32,268.90205379551924,79,485.661722381659,101
1877,543.2914296591001,ew25,ew,1798.316737025596,148,1480.8249822008024,1,1037.0200936906456,117,541.5872094412222,49
1878,870.0573671837647,ne16,ne,267.44952504317223,121,1348.883584974303,12,182.2583152966505,103,407.03809050459324,111
1879,789.7820068386416,ns20,ns,212.18516227998174,3,819.159414887045,29,382.54638958539255,9,636.1268611134675,26
1880,1209.580757606021,dt33,dt,421.78473698543684,87,2238.7497878466215,3,175.11054966821644,162,569.0954715396522,69
1881,2689.461687164013,ne15,ne,147.99974457560535,112,1012.2328739183706,18,519.4799471146176,52,969.6189531547502,93
1882,810.5685640999296,dt11,dt,879.0071890944292,15,1492.4279061579566,29,633.8580592111965,6,790.5284862109661,4
1883,858.5671523778437,te3,te,610.9488315436843,102,1511.2130600254213,4,314.4449067238424,164,437.88852156865397,136
1884,3352.696330463496,cc29,cc,3168.0354839641655,142,5310.860003938273,0,3833.8399552137635,20,4374.312500545332,29
1885,1361.2754611200485,cc8,cc,1401.0999471884998,72,2423.0529232027698,30,1439.6071570739068,147,1018.9013429765741,32
1886,345.726207768005,ne11,ne,535.4839055034655,56,1683.1903625664331,31,640.1895369330432,23,546.3383777942506,23
1887,658.2504412820342,ns5,ns,612.5170527692736,141,1471.761002715456,22,394.0466408021996,154,579.5213269150811,130
1888,361.7411808979454,ew1,ew,286.13852689019564,84,1904.3715716803997,3,211.49661728674377,38,259.2115085679452,74
1889,1738.0604759295024,ew24,ew,1292.5774541324552,147,1192.0557901375948,9,1258.6125524087968,16,1736.5666741284515,34
1890,2972.247521971943,ns28,ns,3043.0538071487,51,4208.870760106907,0,2983.3759345637736,20,3998.949382265028,29
1891,1780.6363394514192,cc24,cc,1371.086758189218,163,937.8222267557956,34,2148.130542071781,49,1135.6802478955472,66
1892,683.5290652529113,dt29,dt,1016.8215861521217,68,3308.1721198022433,30,128.88835158814595,43,230.08961586095685,96
1893,443.8515849110652,ne14,ne,650.7366787987713,108,1616.2638954503025,12,531.6123053006481,95,534.1756991950625,76
1894,1665.0014224051295,ew6,ew,1844.5700297941282,63,3376.1833877747817,30,679.6129736224782,98,469.73030103159397,131
1895,303.9270404381716,ns20,ns,316.4126729562745,47,316.18567533274575,29,438.90036292805945,9,736.0924250596278,4
1896,27.16161738301841,dt7,dt,874.6863756055513,156,2824.774245207137,28,1052.434659535874,126,620.6481133191621,79
1897,543.8067112799017,cc26,cc,1473.8627426946243,144,1091.0096174332114,20,2126.5221405326347,13,2381.4799338006674,46
1898,2000.802344647434,ew25,ew,2132.632376237532,137,2935.5810547216347,1,1679.6961873771486,117,1013.3074263935675,64
1899,759.7008366026623,dt11,dt,971.9843964302703,15,1341.2934282130725,29,465.8231258855556,6,622.464539070591,4
1900,370.02169963329885,ew15,ew,428.96095999455804,51,1864.412455507852,0,464.74420090012774,20,1542.6488541371082,89
1901,428.8419922757797,cc16,cc,960.2454121956275,57,1019.1597351253017,26,1295.3859451364672,90,504.91517744117976,134
1902,261.6725943696553,cc12,cc,985.8746550442161,110,1044.9208544491219,31,341.0564189622366,88,343.61535552351614,71
1903,3352.696330463496,cc29,cc,3168.0354839641655,142,5310.860003938273,0,3833.8399552137635,20,4374.312500545332,29
1904,846.7326483214983,ns14,ns,80.16439226298202,103,3073.4524298015313,2,287.34940420509815,99,360.8358775507825,33
1905,249.80891687558514,ns14,ns,1166.531510724552,103,4071.2884026309803,2,129.57145887583553,114,300.2046168692281,81
1906,1342.1317139270293,ns14,ns,442.14860450775734,103,2565.250276270338,2,677.9347342170017,101,470.78057111487135,85
1907,183.79764344056406,ns22,ns,92.33133105008149,50,2814.9796464952383,25,1413.0306267574665,3,1311.3570207533994,37
1908,723.8853301692188,cc20,cc,907.8450805130888,19,1605.9488645092076,28,1086.1518444667238,97,1102.475584695672,100
1909,729.4629908316606,ns23,ns,532.6536296378229,17,1527.2831415044648,37,1444.051118738983,3,866.888396566911,89
1910,683.7529554011621,ew7,ew,939.1645911340064,76,1243.7969263204352,30,197.08830679687955,64,921.143690643024,126
1911,542.9493450799641,ew16,ew,863.5680326078693,51,2189.3453478498727,0,185.64199718399092,20,1177.0856936746673,89
1912,549.4912439019188,cc29,cc,448.9611581408864,143,2649.974936968006,25,1183.5672692659073,125,1247.2040445287378,29
1913,273.0276266228961,ns12,ns,309.798610119759,100,3694.6411723035676,19,851.3612239277521,133,675.7673805746964,1
1914,300.25894386104983,ew10,ew,829.0713487861973,2,2601.795411354014,30,1094.615912718417,12,1490.090988261082,51
1915,303.09058529472117,dt14,dt,56.60490161065846,4,649.2329196981467,37,456.9630359395317,22,822.3198570459016,109
1916,733.2568806110548,dt33,dt,1405.9622979403505,69,1308.5891239792165,36,183.5615447503507,44,437.63612424843177,83
1917,1283.2477497690777,ne13,ne,1091.805120372062,113,1744.1743110505145,31,725.4063329628399,130,518.3520094369768,15
1918,584.2761427293361,ns9,ns,260.5012394745583,88,729.4818202904357,4,566.2522015290044,163,487.01299525664245,45
1919,404.770088645246,ns18,ns,784.4629372060489,18,727.5919451613737,32,274.9637685400284,79,401.56168050931643,9
1920,793.6408430268208,dt10,dt,1129.632011850154,15,1237.4001614062158,29,317.9823882691256,6,470.6958244788949,4
1921,1628.3456016872071,ns13,ns,954.514317039258,103,2566.2895681919476,2,501.6525694450359,104,443.6472663900496,85
1922,197.88324575000078,ne10,ne,256.27365277179274,56,2390.640164255397,32,497.9434567751677,140,443.6511444913653,106
1923,397.92230699677856,ew4,ew,1933.4624938799539,68,2406.378154623365,7,695.5948988260733,152,380.64622321973707,12
1924,378.8075337461958,dt33,dt,741.3033264772359,82,744.8928242866722,3,352.51352329549957,176,365.09488847491826,91
1925,615.2857655506641,ew4,ew,1442.0407087306405,68,2853.7233992107263,7,498.2517037986562,11,202.5983959131227,12
1926,307.36368382999416,ew16,ew,332.78733203719844,38,1681.4799248756244,0,796.3654652171143,20,473.6152750703119,89
1927,33.48523909815888,ew14,ew,467.90498189699144,27,439.552490725615,0,1436.2397937481521,22,1613.7946594858204,89
1928,481.2240201434025,cc28,cc,981.6177539125175,143,2428.480007557057,25,1112.0052021943686,13,1665.5696213606627,29
1929,714.8224997722386,ns10,ns,726.3629379141429,89,1585.0876717048707,19,394.67805579060155,128,233.32338986947818,0
1930,904.0641497394813,ew22,ew,872.1365898495775,163,838.5847129538736,35,1394.6132963833745,49,556.3720353946683,82
1931,1318.654614605874,dt1,dt,473.12379731457617,129,3565.333381703307,22,333.7556290604825,159,434.9860564489877,146
1932,965.3608724987397,ew16,ew,1113.229345883252,55,2728.359552777915,0,518.9058592965923,26,1031.405872980275,29
1933,151.3056406361581,ne11,ne,789.9825267365281,56,1425.8094087301163,31,743.7196425736817,23,716.2155170099413,23
1934,632.4231391206265,ns10,ns,602.3591112168513,89,2155.9124015377597,19,230.1108084149617,62,707.6231803385529,0
1935,729.4629908316606,ns23,ns,532.6536296378229,17,1527.2831415044648,37,1444.051118738983,3,866.888396566911,89
1936,1248.8614162409126,cc29,cc,1324.7924364684766,143,2102.669909851956,25,496.90788307016646,125,311.7020459500282,29
1937,307.36368382999416,ew16,ew,332.78733203719844,38,1681.4799248756244,0,796.3654652171143,20,473.6152750703119,89
1938,579.376786957462,dt10,dt,1088.276195576411,36,1550.5068523253603,29,625.8114837016337,6,560.1631079951186,114
1939,291.60247650059125,dt20,dt,398.7150532168242,16,484.18229730940476,37,695.3410769564036,22,687.4647483605366,109
1940,150.0074147986685,te5,te,2008.3420403419905,94,3165.626278911219,18,791.0224171088048,5,1029.9604841925418,97
1941,400.51534981832367,ew26,ew,1279.9720915501698,162,1703.2182936406632,1,348.2700760958856,136,255.57004798848888,143
